date,AAA10Y,ASEANTOT,BAA10Y,BUSAPPWNSAUS,BUSAPPWNSAUSYY,CBUSAPPWNSAUS,CBUSAPPWNSAUSYY,CUUR0000SA0R,DEXCHUS,DEXUSEU,DEXUSUK,DFII10,DFII20,DFII30,DFII5,DFII7,DLTIIT,DPCREDIT,DPRIME,EECTOT,EFFR,EFFRVOL,FRGSHPUSM649NCIS,GVIPT50002S,GVIPT50030S,GVIPT51000S,GVIPT51100S,GVIPT51110S,GVIPT51120S,GVIPT51200S,GVIPT52000S,GVIPT52100S,GVIPT521A3S,GVIPT52300S,GVIPT54000S,GVIPT54100S,GVIPT54200S,GVIPT54220S,INFECTDISEMVTRACKD,IOER,IORR,MEDCPIM158SFRBCLE,MORTGAGE15US,MORTGAGE30US,OBFR,OBFRVOL,PCUADLVWRADLVWR,PCUAINFOAINFO,PCUAMUMAMUM,PCUARETTRARETTR,PCUASHCASHC,PCUASTDSVASTDSV,PCUATRADEATRADE,PCUATRANSATRANS,PCUATRNWRATRNWR,PCUATTDSVATTDSV,PCUAWHLTRAWHLTR,PCUOMFGOMFG,PCUOMINOMIN,SFTPAGRM158SFRBSF,SOFR,SOFRVOL,SP500,T10YIE,TEDRATE,TLAACBW027NBOG,TLBACBW027NBOG,TSIFRGHT,UNRATE,WLEMUINDXD,ft3,ft5,ft10,ft100,ma7,ma21,26ema,12ema,MACD,ema,momentum,SP500_UNNORM
2000-01-17,-0.9719569582455788,,-1.2063717682141328,,,,,,1.3666366387758009,-1.1883341396074008,0.3094129407908259,,,,,,2.4641435964713843,,2.0069544327579343,,,,,,,,,,,,,,,,,,,,-0.223793485971755,,,,,,,,,,,,,,,,,,,,,,,,,,0.9438706060195252,,,,,0.1137312730390533,,,,,,,,,,,,
2000-01-18,-0.9719569582455788,,-1.2097373444601505,,,,,,1.3665121428187237,-1.1894066076038077,0.3125929077367298,,,,,,2.468617699266576,,2.0069544327579343,,,,,,,,,,,,,,,,,,,,-0.223793485971755,,,,,,,,,,,,,,,,,,,,,,,,,,0.9501288280068104,,,,,0.0285887551587178,,,,,,,,,,,,
2000-01-19,-0.99503432095772,,-1.2366619544282915,,,,,,1.3670101266470347,-1.1930836407343433,0.3399170681607932,,,,,,2.468617699266576,,2.0069544327579343,,,,,,,,,,,,,,,,,,,,-0.223793485971755,,,,,,,,,,,,,,,,,,,,,,,,,,0.6747670605662593,-1.5803616456861511,-1.5646737316202106,,,-0.1346915079837564,,,,,,,,,,,,
2000-01-20,-1.0873437718062842,,-1.290511174364574,,,,,,1.3666366387758029,-1.1820525413427343,0.3870276895815938,,,,,,2.4596694936761923,,2.0069544327579343,,,,,,,,,,,,,,,,,,,,-0.223793485971755,,,,,,,,,,,,,,,,,,,,,,,,,,0.7498657244136824,,,,,-0.4148824127116275,,,,,,,,,,,,
2000-01-21,-1.1565758599427078,,-1.3308980893167854,,,,,,1.36676113473288,-1.202276223560684,0.3710100782985224,,,,,,2.441773082495428,,2.0069544327579343,,,,,,,,,,,,,,,,,,,,-0.223793485971755,,,,2.32746863147764,2.385499497660276,,,,,,,,,,,,,,,,,,,,,0.7748986123628234,,,,,-0.4037339717840749,,,,,,,,,,,,
2000-01-24,-1.064266409094143,,-1.277048869380503,,,,,,1.3660141589904145,-1.2519161708229214,0.3785477777258496,,,,,,2.432824876905046,,2.0069544327579343,,,,,,,,,,,,,,,,,,,,-0.223793485971755,,,,,,,,,,,,,,,,,,,,,,,,,,0.7498657244136824,,,,,-0.4676648542712793,,,,,,,,,,,,
2000-01-25,-1.1565758599427078,,-1.3308980893167854,,,,,,1.3656406711191826,-1.2384337160109558,0.3606457415859463,,,,,,2.414928465724281,,2.0069544327579343,,,,,,,,,,,,,,,,,,,,-0.0072110267603544,,,,,,,,,,,,,,,,,,,,,,,,,,0.5496026208205544,,,,,-0.1911243240064121,,,,,,,,,,,,
2000-01-26,-1.2258079480791313,,-1.3847473092530675,,,,,,1.3651426872908716,-1.256818881663636,0.3196595009498491,,,,,,2.3970320545435166,,2.0069544327579343,,,,,,,,,,,,,,,,,,,,-0.0381513780762688,,,,,,,,,,,,,,,,,,,,,,,,,,0.5245697328714135,-1.589353504449168,-1.5756097398470996,,,-0.52015131952312,,,,,,,,,,,,
2000-01-27,-1.3411947616398372,,-1.4385965291893497,,,,,,1.3652671832479488,-1.3309723831294475,0.3045841020951936,,,,,,2.3970320545435166,,2.0069544327579343,,,,,,,,,,,,,,,,,,,,-0.223793485971755,,,,,,,,,,,,,,,,,,,,,,,,,,0.4995368449222724,,,,,0.3052279441928553,,,,,,,,,,,,
2000-01-28,-1.2488853107912723,,-1.3712850042689968,,,,,,1.3650181913337942,-1.4075772400156172,0.2325048513213683,,,,,,2.370187437772369,,2.0069544327579343,,,,,,,,,,,,,,,,,,,,-0.223793485971755,,,,2.3136382206592407,2.378002547845583,,,,,,,,,,,,,,,,,,,,,0.3743724051765673,,,,,-0.3916976019330889,,,,,,,,,,,,
2000-01-31,-1.0873437718062842,,-1.2635865643964326,,,,,,1.364520207505483,-1.4124799508563322,0.2193138773235445,,,,,,2.3433428210012224,,2.0069544327579343,,,,,,,,,,,,,,,,,,,,0.0332494326527643,,,,,,,,,,,,,,,,,,,,,,,,,,0.3243066292782856,,,,,-0.4708219348879314,,,,,,,,,,,,
2000-02-01,-1.1565758599427078,,-1.3039734793486444,,,,,2.061521984722441,1.3641467196342514,-1.4284137610886558,0.2042384784688879,,,,,,2.352291026591604,,2.0069544327579343,-1.642652188389402,,,-0.0232748350811785,-1.094731160529231,-0.7435037039174777,-0.950199470285146,0.1914032205048424,-0.2018610775996575,0.9256627193913302,-1.9566720823608377,-1.0157219228572434,-0.8129243421926015,-1.0703791936059543,-1.9640136429516823,0.40046973267747,1.1116628809254276,-0.4006022147089745,-2.3070437392313887,-0.223793485971755,,,0.4669885441745446,,,,,,,,,,,,,,,,-1.6315276000497971,-1.746433834368083,2.776186662750005,,,,,0.3243066292782856,,,-0.8151454439737814,-0.9518839019945036,0.1028788084193118,,,,,,,,,,,,
2000-02-02,-1.20273058536699,,-1.3443603943008555,,,,,,1.3640222236771742,-1.4057387234503491,0.1618389191901669,,,,,,2.271757176278164,,2.0069544327579343,,,,,,,,,,,,,,,,,,,,-0.223793485971755,,,,,,,,,,,,,,,,,,,,,,,,,,0.4745039569731314,-1.5843057793100508,-1.5701066672719874,,,-0.021332582092093,,,,,,,,,,,,
2000-02-03,-1.1565758599427078,,-1.317435784332715,,,,,,1.3650181913337942,-1.332810899694716,0.1453502016928874,,,,,,2.2359643539166343,,2.142008251343194,,,,,,,,,,,,,,,,,,,,-0.0619516483192798,,,,,,,,,,,,,,,,,,,,,,,,,,0.5496026208205544,,,,,0.039638537317,,,,,,,,,,,,
2000-02-04,-1.2488853107912723,,-1.3712850042689968,,,,,,1.3658896630333373,-1.4106414342910645,0.0935285181300063,,,,,,2.209119737145488,,2.142008251343194,,,,,,,,,,,,,,,,,,,,-0.0452914591491721,,,,2.32055342606844,2.378002547845583,,,,,,,,,,,,,,,,,,,,,0.4244381810748494,,,,,-0.3997876210132598,,,,,,,,,,,,
2000-02-07,-1.179653222654849,,-1.290511174364574,,,,,,1.3658896630333373,-1.3965461406240094,0.0944707305584222,,,,,,2.253860765097399,,2.142008251343194,,,,,,,,,,,,,,,,,,,,-0.223793485971755,,,,,,,,,,,,,,,,,,,,,,,,,,0.5245697328714135,,,,,0.6375106790954856,,,,,,,,,,,,
2000-02-08,-1.318117398927696,,-1.3847473092530675,,,,,,1.3658896630333373,-1.3481318710719503,0.1830386988295279,,,,,,2.244912559507017,,2.142008251343194,,,,,,,,,,,,,,,,,,,,-0.223793485971755,,,,,,,,,,,,,,,,,,,,,,,,,,0.3994052931257084,,,,,-0.1905323713907898,,,,,,,,,,,,
2000-02-09,-1.1104211345184254,,-1.2366619544282915,,,,,,1.3658896630333373,-1.316264250607304,0.1877497609716075,,,,,,2.2359643539166343,,2.142008251343194,,,,,,,,,,,,,,,,,,,,-0.223793485971755,,,,,,,,,,,,,,,,,,,,,,,,,,0.4745039569731314,-1.5868136027510082,-1.5735746423728103,,,-0.2686701166529285,,,,,,,,,,,,
2000-02-10,-1.0873437718062842,,-1.2097373444601505,,,,,,1.3658896630333373,-1.3462933545066815,0.160425600547543,,,,,,2.244912559507017,,2.142008251343194,,,,,,,,,,,,,,,,,,,,-0.0595716212949788,,,,,,,,,,,,,,,,,,,,,,,,,,0.4494710690239904,,,,,-0.3020167806663161,,,,,,,,,,,,
2000-02-11,-1.064266409094143,,-1.19627503947608,,,,,,1.3658896630333373,-1.3573244538982905,0.097297367843671,,,,,,2.2628089706877814,,2.142008251343194,,,,,,,,,,,,,,,,,,,,-0.0476714861734732,,,,2.396620685569636,2.460468995807202,,,,,,,,,,,,,,,,,,,,,0.4745039569731314,,,,,-0.2781413585028848,,,,,,,,,,,,
2000-02-14,-1.064266409094143,,-1.1828127344920092,,,,,,1.3647691994196398,-1.3965461406240094,0.0817508627748064,,,,,,2.253860765097399,,2.142008251343194,,,,,,,,,,,,,,,,,,,,-0.223793485971755,,,,,,,,,,,,,,,,,,,,,,,,,,0.4995368449222724,,,,,-0.4748669444280168,,,,,,,,,,,,
2000-02-15,-1.0181116836698612,,-1.1424258195397976,,,,,,1.364520207505483,-1.3652913590144518,0.1100172356272868,,,,,,2.2628089706877814,,2.142008251343194,,,,,,,,,,,,,,,,,,,,-0.0048309997360533,,,,,,,,,,,,,,,,,,,,,,,,,,0.2241750774817215,,,,,-0.4972624850523925,,,,,,,,,,,,
2000-02-16,-0.9488795955334376,,-1.1155012095716563,,,,,,1.364520207505483,-1.3603886481737375,0.1524167949060078,,,,,,2.2628089706877814,,2.142008251343194,,,,,,,,,,,,,,,,,,,,-0.223793485971755,,,,,,,,,,,,,,,,,,,,,,,,,,0.2742408533800035,-1.5836112477413256,-1.570252856280867,,,-0.2704459744997953,,,,,,,,,,,,
2000-02-17,-1.0181116836698612,,-1.1693504295079389,,,,,,1.3638977277200968,-1.347519032216861,0.1571278570480873,,,,,,2.271757176278164,,2.142008251343194,,,,,,,,,,,,,,,,,,,,-0.223793485971755,,,,,,,,,,,,,,,,,,,,,,,,,,0.2492079654308625,,,,,-0.5351474524522173,,,,,,,,,,,,
2000-02-18,-0.8334927819727317,,-1.0751142946194447,,,,,,1.3638977277200968,-1.3554859373330224,0.1260348469103593,,,,,,2.253860765097399,,2.142008251343194,,,,,,,,,,,,,,,,,,,,-0.223793485971755,,,,2.4242815072064343,2.4754628954365887,,,,,,,,,,,,,,,,,,,,,0.2742408533800035,,,,,-0.527452068449128,,,,,,,,,,,,
2000-02-21,-0.7469526718022022,,-1.0145339221911274,,,,,,1.3639910996879037,-1.258963817656449,0.1899875154890966,,,,,,2.247149610904612,,2.142008251343194,,,,,,,,,,,,,,,,,,,,-0.223793485971755,,,,,,,,,,,,,,,,,,,,,,,,,,0.236691521456292,,,,,0.075451670562147,,,,,,,,,,,,
2000-02-22,-0.7181059684120258,,-0.9943404647150216,,,,,,1.3640222236771742,-1.226789777764258,0.2113050716820083,,,,,,2.244912559507017,,2.142008251343194,,,,,,,,,,,,,,,,,,,,-0.223793485971755,,,,,,,,,,,,,,,,,,,,,,,,,,0.2241750774817215,,,,,-0.4860153853555695,,,,,,,,,,,,
2000-02-23,-0.7873380565484493,,-1.0481896846513037,,,,,,1.3648936953767148,-1.2531418485331,0.1557145384054635,,,,,,2.253860765097399,,2.142008251343194,,,,,,,,,,,,,,,,,,,,-0.0405314051005699,,,,,,,,,,,,,,,,,,,,,,,,,,0.1240435256851573,-1.5776946743024851,-1.563787865660814,,,-0.0048565676239399,,,,,,,,,,,,
2000-02-24,-0.5565644294270374,,-0.9135666348105984,,,,,,1.3648936953767148,-1.3058459900707848,0.1246215282677354,,,,,,2.2359643539166343,,2.142008251343194,,,,,,,,,,,,,,,,,,,,-0.223793485971755,,,,,,,,,,,,,,,,,,,,,,,,,,0.1490764136342984,,,,,-0.53583806383711,,,,,,,,,,,,
2000-02-25,-0.4873323412906138,,-0.8462551098902455,,,,,,1.3656406711191826,-1.4088029177257966,0.0902307746305506,,,,,,2.244912559507017,,2.142008251343194,,,,,,,,,,,,,,,,,,,,-0.223793485971755,,,,2.368959863932837,2.42298424673374,,,,,,,,,,,,,,,,,,,,,0.1490764136342984,,,,,-0.5268601158335057,,,,,,,,,,,,
2000-02-28,-0.441177615866332,,-0.8193304999221047,,,,,,1.3656406711191826,-1.4664097701041956,0.1029506424141664,,,,,,2.244912559507017,,2.142008251343194,,,,,,,,,,,,,,,,,,,,0.2712521350828749,,,,,,,,,,,,,,,,,,,,,,,,,,0.1240435256851573,,,,,-0.3023127569741272,,,,,,,,,,,,
2000-02-29,-0.6950286056998846,,-0.95395354976281,,,,,,1.3656406711191826,-1.4823435803365184,0.0299291792119263,,,,,,2.253860765097399,,2.142008251343194,,,,,,,,,,,,,,,,,,,,-0.0024509727117522,,,,,,,,,,,,,,,,,,,,,,,,,,0.1741093015834394,,,,,-0.3395071129890594,,,,,,,,,,,,
2000-03-01,-0.5565644294270374,,-0.8866420248424572,,,,,1.9752509187504497,1.3656406711191826,-1.4474117655964256,0.0624355079922782,,,,,,2.253860765097399,,2.142008251343194,-1.6354475735280454,,,0.2607172702790702,-1.0867211983336569,-0.7091830755754429,-1.0507265342213234,0.1568381222244464,-0.1912703881476926,0.8141592093287574,-2.088784109917815,-0.9326305335827092,-0.7140021397148604,-0.9848470556598782,-1.9775364305186067,0.4966312202420078,1.138464872702692,-0.2426856634618729,-2.101271405826784,-0.223793485971755,,,1.2368639989673966,,,,,,,,,,,,,,,,-1.601338547570448,-1.6853688035346823,2.8485419308881768,,,,,0.2241750774817215,-1.5670996486853437,-1.5523070991619148,-1.2733329442324155,-1.0045848638528123,-0.533470253374621,,,,,,,,,,,,
2000-03-02,-0.6027191548513198,,-0.9001043298265278,,,,,,1.36576516707626,-1.4970517128586631,0.0228625859988059,,,,,,2.253860765097399,,2.142008251343194,,,,,,,,,,,,,,,,,,,,-0.223793485971755,,,,,,,,,,,,,,,,,,,,,,,,,,0.2492079654308625,,,,,-0.537416604145436,,,,,,,,,,,,
2000-03-03,-0.6488738802756022,,-0.9270289397946688,,,,,,1.3660141589904145,-1.4976645517137526,0.0440623656381659,,,,,,2.2359643539166343,,2.142008251343194,,,,,,,,,,,,,,,,,,,,-0.223793485971755,,,,2.3136382206592407,2.3929964474749683,,,,,,,,,,,,,,,,,,,,,0.1741093015834394,,,,,-0.2846528372747297,,,,,,,,,,,,
2000-03-06,-0.6950286056998846,,-0.95395354976281,,,,,,1.3655161751621032,-1.5068571345400923,0.0073160809299414,,,,,,2.2359643539166343,,2.142008251343194,,,,,,,,,,,,,,,,,,,,0.0237293245555599,,,,,,,,,,,,,,,,,,,,,,,,,,0.0990106377360165,,,,,-0.3016221455892345,,,,,,,,,,,,
2000-03-07,-0.6027191548513198,,-0.9001043298265278,,,,,,1.365391679205026,-1.5332092053089352,0.0261603294982616,,,,,,2.2359643539166343,,2.142008251343194,,,,,,,,,,,,,,,,,,,,-0.223793485971755,,,,,,,,,,,,,,,,,,,,,,,,,,0.0990106377360165,,,,,-0.0785546682689118,,,,,,,,,,,,
2000-03-08,-0.5565644294270374,,-0.8597174148743161,,,,,,1.3656406711191826,-1.5234037836275054,0.0652621452775259,,,,,,2.227016148326252,,2.142008251343194,,,,,,,,,,,,,,,,,,,,-0.0476714861734732,,,,,,,,,,,,,,,,,,,,,,,,,,0.0990106377360165,-1.569327222545938,-1.5560136524718344,,,1.226108896562556,,,,,,,,,,,,
2000-03-09,-0.4181002531541908,,-0.7654812799858224,,,,,,1.36576516707626,-1.457217187277855,0.0464178967092057,,,,,,2.227016148326252,,2.142008251343194,,,,,,,,,,,,,,,,,,,,-0.0667117023678821,,,,,,,,,,,,,,,,,,,,,,,,,,0.1490764136342984,,,,,-0.5401790496850065,,,,,,,,,,,,
2000-03-10,-0.3488681650177673,,-0.7116320600495402,,,,,,1.3655161751621032,-1.4725381586550892,0.0360535599966297,,,,,,2.2359643539166343,,2.142008251343194,,,,,,,,,,,,,,,,,,,,-0.223793485971755,,,,2.292892604431642,2.3630086482161983,,,,,,,,,,,,,,,,,,,,,0.0489448618377344,,,,,-0.4112320382486236,,,,,,,,,,,,
2000-03-13,-0.187326626032779,,-0.6039336201769757,,,,,,1.3650181913337942,-1.479279386061072,0.0308713916403422,,,,,,2.227016148326252,,2.142008251343194,,,,,,,,,,,,,,,,,,,,-0.223793485971755,,,,,,,,,,,,,,,,,,,,,,,,,,0.0489448618377344,,,,,-0.1384405412160307,,,,,,,,,,,,
2000-03-14,-0.2334813514570613,,-0.6308582301451168,,,,,,1.3648936953767148,-1.4817307414814291,0.0040183374304857,,,,,,2.227016148326252,,2.142008251343194,,,,,,,,,,,,,,,,,,,,-0.223793485971755,,,,,,,,,,,,,,,,,,,,,,,,,,0.0739777497868754,,,,,-0.3518394591478565,,,,,,,,,,,,
2000-03-15,-0.2565587141692025,,-0.6039336201769757,,,,,,1.3646447034625604,-1.4498631210167827,0.0063738685015265,,,,,,2.21806794273587,,2.142008251343194,,,,,,,,,,,,,,,,,,,,-0.223793485971755,,,,,,,,,,,,,,,,,,,,,,,,,,0.1490764136342984,-1.5706023954368882,-1.5571513353367,,,-0.2848501548132704,,,,,,,,,,,,
2000-03-16,-0.2796360768813437,,-0.6173959251610459,,,,,,1.364520207505483,-1.4412833770455322,0.0143826741430617,,,,,,2.209119737145488,,2.142008251343194,,,,,,,,,,,,,,,,,,,,-0.0595716212949788,,,,,,,,,,,,,,,,,,,,,,,,,,0.1741093015834394,,,,,-0.0751016113444486,,,,,,,,,,,,
2000-03-17,-0.3027134395934849,,-0.6173959251610459,,,,,,1.3655161751621032,-1.4510887987269614,-0.0054037868536743,,,,,,2.209119737145488,,2.142008251343194,,,,,,,,,,,,,,,,,,,,-0.223793485971755,,,,2.306723015250041,2.3705055980308907,,,,,,,,,,,,,,,,,,,,,0.1741093015834394,,,,,-0.2827783206585925,,,,,,,,,,,,
2000-03-20,-0.3488681650177673,,-0.6443205351291871,,,,,,1.3656406711191826,-1.4412833770455322,-0.0143548049236265,,,,,,2.209119737145488,,2.142008251343194,,,,,,,,,,,,,,,,,,,,0.0284893786041621,,,,,,,,,,,,,,,,,,,,,,,,,,0.1741093015834394,,,,,-0.1178208584385218,,,,,,,,,,,,
2000-03-21,-0.2565587141692025,,-0.5904713151929049,,,,,,1.3652671832479488,-1.445573249031157,0.0040183374304857,,,,,,2.1822751203743405,,2.142008251343194,,,,,,,,,,,,,,,,,,,,-0.223793485971755,,,,,,,,,,,,,,,,,,,,,,,,,,0.1991421895325804,,,,,-0.1862900443121636,,,,,,,,,,,,
2000-03-22,-0.187326626032779,,-0.5635467052247637,,,,,,1.3652671832479488,-1.5037929402646462,-0.0054037868536743,,,,,,2.1733269147839582,,2.2770620699284536,,,,,,,,,,,,,,,,,,,,-0.0452914591491721,,,,,,,,,,,,,,,,,,,,,,,,,,0.2241750774817215,-1.5755469230819057,-1.563574638146899,,,-0.5250842579866388,,,,,,,,,,,,
2000-03-23,-0.1180945378963554,,-0.5635467052247637,,,,,,1.36576516707626,-1.45292731529223,0.0534844899223271,,,,,,2.146482298012811,,2.2770620699284536,,,,,,,,,,,,,,,,,,,,-0.223793485971755,,,,,,,,,,,,,,,,,,,,,,,,,,0.2492079654308625,,,,,-0.4180394933282796,,,,,,,,,,,,
2000-03-24,-0.3257908023056261,,-0.6577828401132579,,,,,,1.3660141589904145,-1.4327036330742808,0.0911729870589665,,,,,,2.119637681241664,,2.2770620699284536,,,,,,,,,,,,,,,,,,,,-0.223793485971755,,,,2.3136382206592407,2.3630086482161983,,,,,,,,,,,,,,,,,,,,,0.2241750774817215,,,,,-0.4009715262445044,,,,,,,,,,,,
2000-03-27,-0.3719455277299084,,-0.684707450081399,,,,,,1.3663876468616465,-1.48111790262634,0.0652621452775259,,,,,,2.119637681241664,,2.2770620699284536,,,,,,,,,,,,,,,,,,,,-0.223793485971755,,,,,,,,,,,,,,,,,,,,,,,,,,0.4244381810748494,,,,,0.0435848880878151,,,,,,,,,,,,
2000-03-28,-0.2565587141692025,,-0.6173959251610459,,,,,,1.36676113473288,-1.5001159071341097,0.0732709509190622,,,,,,2.1106894756512817,,2.2770620699284536,,,,,,,,,,,,,,,,,,,,-0.223793485971755,,,,,,,,,,,,,,,,,,,,,,,,,,0.3493395172274266,,,,,-0.1875726083126785,,,,,,,,,,,,
2000-03-29,-0.187326626032779,,-0.5635467052247637,,,,,,1.3660141589904145,-1.5552714040921516,0.0723287384906463,,,,,,2.0927930644705173,,2.2770620699284536,,,,,,,,,,,,,,,,,,,,-0.223793485971755,,,,,,,,,,,,,,,,,,,,,,,,,,0.3243066292782856,-1.5736729560565157,-1.5613939150125118,,,-0.3992943271669079,,,,,,,,,,,,
2000-03-30,-0.0027077243356494,,-0.4289236553840586,,,,,,1.3658896630333373,-1.5123726842358969,0.096826261629463,,,,,,2.057000242108988,,2.2770620699284536,,,,,,,,,,,,,,,,,,,,-0.223793485971755,,,,,,,,,,,,,,,,,,,,,,,,,,0.3994052931257084,,,,,-0.4202099862522279,,,,,,,,,,,,
2000-03-31,-0.0027077243356494,,-0.4289236553840586,,,,,,1.36576516707626,-1.5246294613376838,0.096826261629463,,,,,,2.039103830928223,,2.2770620699284536,,,,,,,,,,,,,,,,,,,,-0.042911432124871,,,,2.3136382206592407,2.3630086482161983,,,,,,,,,,,,,,,,,,,,,0.3743724051765673,,,,,-0.3954466351653632,,,,,,,,,,,,
2000-04-01,,,,,,,,1.9752509187504497,,,,,,,,,,,,-1.6786752626961872,,,-0.1179388702012615,-0.923625577236515,-0.5297571314275301,-0.8577708926496936,0.2959620038580539,-0.1013410310183707,0.9756473751099786,-1.95656094377258,-0.8490419556313588,-0.6082547385876226,-0.8987696980896773,-2.0254844034031443,0.6565358720658141,1.1905364054818215,0.0123663885898479,-2.058735856863529,,,,-0.1534278774392051,,,,,,,,,,,,,,,,-1.6142767129187408,-1.748403674072386,2.575886201451871,,,,,,,,-1.3597834159793278,-1.1099867875694311,,,,,,,,,,,,,
2000-04-03,-0.0027077243356494,,-0.4289236553840586,,,,,,1.3656406711191826,-1.5332092053089352,0.1241504220535274,,,,,,2.0212074197474585,,2.2770620699284536,,,,,,,,,,,,,,,,,,,,0.0237293245555599,,,,,,,,,,,,,,,,,,,,,,,,,,0.4494710690239904,,,,,0.7501789936022565,,,,,,,,,,,,
2000-04-04,0.1819111773614794,,-0.3212252155114941,,,,,,1.3662631509045688,-1.5160497173664331,0.1170838288404071,,,,,,2.0033110085666936,,2.2770620699284536,,,,,,,,,,,,,,,,,,,,0.2093714324510461,,,,,,,,,,,,,,,,,,,,,,,,,,0.4995368449222724,,,,,1.1872373414700272,,,,,,,,,,,,
