date,SIN_DATE,COS_DATE,ft3,ft5,ft10,ft100,ma7,ma21,26ema,12ema,MACD,ema,momentum,upper_band,lower_band,SP500
2000-03-28,0.9984354211555643,0.055916990100603484,,,,,,,,,,,,,,
2000-03-29,0.9992500112396835,0.03872228089217446,,,,,,,,,,,,,,
2000-03-30,0.9997685019798909,0.021516097436222258,,,,,,,,,,,,,,
2000-03-31,0.9999907397361901,0.004303538296244289,,,,,,,,,,,,,,
2000-04-01,0.9999166586547379,-0.01291029607500882,,,,,,,,,,,,,,
2000-04-03,0.9988797155850336,-0.04732138832243185,,,,,,,,,,,,,,
2000-04-04,0.9979171608653922,-0.06450844944931623,,,,,,,,,,,,,,
2000-04-05,0.9966589017541702,-0.08167639533042242,,,,,,,,,,,,,,
2000-04-06,0.9951053111006976,-0.09882013873287143,,,,,,,,,,,,,,
2000-04-07,0.9932568492674143,-0.11593459959550043,,,,,,,,,,,,,,
2000-04-10,0.9859481499638304,-0.16705162550211924,,,,,,,,,,,,,,
2000-04-11,0.9829265519799822,-0.18399835165768005,,,,,,,,,,,,,,
2000-04-12,0.9796136916454901,-0.20089055513063506,,,,,,,,,,,,,,
2000-04-13,0.9760105506323683,-0.21772323039653177,,,,,,,,,,,,,,
2000-04-14,0.9721181966290613,-0.23449138957040985,,,,,,,,,,,,,,
2000-04-17,0.9587178169872964,-0.2843591872810034,,,,,,,,,,,,,,
2000-04-18,0.9536809966304457,-0.30081980763566735,,,,,,,,,,,,,,
2000-04-19,0.9483615800121715,-0.3171912885891061,,,,,,,,,,,,,,
2000-04-20,0.9427611433904207,-0.3334687789181868,,,,,,,,,,,,,,
2000-04-21,0.9368813462954315,-0.3496474552512284,,,,,,,,,,,,,,
2000-04-24,0.9175836260593937,-0.39754281428255595,,,,,,,,,,,,,,
2000-04-25,0.9106046300942163,-0.4132786077829042,,,,,,,,,,,,,,
2000-04-26,0.9033558023246845,-0.4288919379124835,,,,,,,,,,,,,,
2000-04-27,0.8958392907349089,-0.4443781781046132,,,,,,,,,,,,,,
2000-04-28,0.8880573226294932,-0.45973273945210397,,,,,,,,,,,,,,
2000-05-01,0.8631421280499114,-0.5049610547215203,,,,,,,,,,,,,,
2000-05-02,0.8543221697498271,-0.5197438121555154,,,,,,,,,,,,,,
2000-05-03,0.8452490573530633,-0.5343725582809786,,,,,,,,,,,,,,
2000-05-04,0.8359254794186372,-0.5488429582847189,,,,,,,,,,,,,,
2000-05-05,0.8263541987239096,-0.5631507242749185,,,,,,,,,,,,,,
2000-05-08,0.7961828637826158,-0.6050560696488487,,,,,,,,,,,,,,
2000-05-09,0.7856498550787147,-0.618671403262503,,,,,,,,,,,,,,
2000-05-10,0.7748840413670407,-0.6321034111873486,,,,,,,,,,,,,,
2000-05-11,0.7638886127905428,-0.6453481132295501,,,,,,,,,,,,,,
2000-05-12,0.7526668275320085,-0.6584015846980487,,,,,,,,,,,,,,
2000-05-15,0.717676913675962,-0.6963762255968722,,,,,,,,,,,,,,
2000-05-16,0.705583610107178,-0.7086266782644596,,,,,,,,,,,,,,
2000-05-17,0.6932812268869777,-0.720667149553861,,,,,,,,,,,,,,
2000-05-18,0.6807734094770161,-0.7324940716135789,,,,,,,,,,,,,,
2000-05-19,0.6680638642135335,-0.7441039398713607,,,,,,,,,,,,,,
2000-05-22,0.6287628145958344,-0.777597146973627,,,,,,,,,,,,,,
2000-05-23,0.6152845999633276,-0.7883050558305255,,,,,,,,,,,,,,
2000-05-24,0.6016240632249226,-0.7987793728863649,,,,,,,,,,,,,,
2000-05-25,0.5877852522924732,-0.8090169943749473,,,,,,,,,,,,,,
2000-05-26,0.5737722679043246,-0.81901488666808,,,,,,,,,,,,,,
2000-05-29,0.5307300481619334,-0.8475409228928311,,,,,,,,,,,,,,
2000-05-30,0.5160623910158528,-0.8565509959010036,,,,,,,,,,,,,,
2000-05-31,0.5012418134457758,-0.865307254363206,,,,,,,,,,,,,,
2000-06-01,0.48627270710868997,-0.8738071036110808,,,,,,,,,,,,,,
2000-06-02,0.4711595076738638,-0.8820480249558537,,,,,,,,,,,,,,
2000-06-05,0.4250003399695541,-0.9051931898913974,,,,,,,,,,,,,,
2000-06-06,0.4093559588156213,-0.9123747579707273,,,,,,,,,,,,,,
2000-06-07,0.3935902766564667,-0.9192859697186104,,,,,,,,,,,,,,
2000-06-08,0.3777079652039649,-0.9259247771938498,,,,,,,,,,,,,,
2000-06-09,0.36171373072976765,-0.9322892131745133,,,,,,,,,,,,,,
2000-06-12,0.3131070409358269,-0.9497178427914316,,,,,,,,,,,,,,
2000-06-13,0.29671281927349075,-0.9549667548552551,,,,,,,,,,,,,,
2000-06-14,0.28023067519921585,-0.9599326896597447,,,,,,,,,,,,,,
2000-06-15,0.26366549272800704,-0.9646141756912435,,,,,,,,,,,,,,
2000-06-16,0.24702218048093552,-0.9690098257244062,,,,,,,,,,,,,,
2000-06-19,0.19667288979357647,-0.980469160361632,,,,,,,,,,,,,,
2000-06-20,0.17976658572556237,-0.9837092937736097,,,,,,,,,,,,,,
2000-06-21,0.16280701293851713,-0.986657932891657,,,,,,,,,,,,,,
2000-06-22,0.14579919691987508,-0.9893142039703663,,,,,,,,,,,,,,
2000-06-23,0.12874817745258132,-0.99167731989929,,,,,,,,,,,,,,
2000-06-26,0.07738647923346302,-0.9970011699250151,,,,,,,,,,,,,,
2000-06-27,0.06021327736579302,-0.9981855344718586,,,,,,,,,,,,,,
2000-06-28,0.04302223300453059,-0.99907411510223,,,,,,,,,,,,,,
2000-06-29,0.02581844022713308,-0.9996666485105112,,,,,,,,,,,,,,
2000-06-30,0.0086069968886887,-0.9999629591162655,,,,,,,,,,,,,,
2000-07-01,-0.008606996888688009,-0.9999629591162655,,,,,,,,,,,,,,
2000-07-03,-0.04302223300453034,-0.99907411510223,,,,,,,,,,,,,,
2000-07-04,-0.060213277365792774,-0.9981855344718586,,,,,,,,,,,,,,
2000-07-05,-0.07738647923346322,-0.9970011699250151,,,,,,,,,,,,,,
2000-07-06,-0.09453674981719931,-0.9955213724144752,,,,,,,,,,,,,,
2000-07-07,-0.11165900712169442,-0.9937465804361781,,,,,,,,,,,,,,
2000-07-10,-0.16280701293851646,-0.9866579328916572,,,,,,,,,,,,,,
2000-07-11,-0.17976658572556214,-0.9837092937736098,,,,,,,,,,,,,,
2000-07-12,-0.19667288979357625,-0.9804691603616321,,,,,,,,,,,,,,
2000-07-13,-0.2135209154397959,-0.9769384927771817,,,,,,,,,,,,,,
2000-07-14,-0.230305670230612,-0.973118337233262,,,,,,,,,,,,,,
2000-07-17,-0.2802306751992161,-0.9599326896597445,,,,,,,,,,,,,,
2000-07-18,-0.2967128192734901,-0.9549667548552553,,,,,,,,,,,,,,
2000-07-19,-0.3131070409358267,-0.9497178427914317,,,,,,,,,,,,,,
2000-07-20,-0.3294084822245302,-0.9441875088341994,,,,,,,,,,,,,,
2000-07-21,-0.3456123126707333,-0.9383773917408642,,,,,,,,,,,,,,
2000-07-24,-0.3935902766564665,-0.9192859697186105,,,,,,,,,,,,,,
2000-07-25,-0.40935595881562115,-0.9123747579707274,,,,,,,,,,,,,,
2000-07-26,-0.42500033996955394,-0.9051931898913975,,,,,,,,,,,,,,
2000-07-27,-0.4405187843504952,-0.8977433935342336,,,,,,,,,,,,,,
2000-07-28,-0.455906693508459,-0.8900275764346766,,,,,,,,,,,,,,
2000-07-31,-0.5012418134457756,-0.8653072543632061,,,,,,,,,,,,,,
2000-08-01,-0.5160623910158526,-0.8565509959010037,,,,,,,,,,,,,,
2000-08-02,-0.5307300481619331,-0.8475409228928312,,,,,,,,,,,,,,
2000-08-03,-0.5452404385406507,-0.8382797052177744,,,,,,,,,,,,,,
2000-08-04,-0.5595892624101764,-0.828770087174504,,,,,,,,,,,,,,
2000-08-07,-0.6016240632249227,-0.7987793728863648,,,,,,,,,,,,,,
2000-08-08,-0.6152845999633277,-0.7883050558305253,,,,,,,,,,,,,,
2000-08-09,-0.6287628145958345,-0.7775971469736269,,,,,,,,,,,,,,
2000-08-10,-0.6420547132365636,-0.7666588193001591,,,,,,,,,,,,,,
2000-08-11,-0.655156357209085,-0.7554933140726804,,,,,,,,,,,,,,
2000-08-14,-0.6932812268869771,-0.7206671495538615,,,,,,,,,,,,,,
2000-08-15,-0.7055836101071774,-0.7086266782644601,,,,,,,,,,,,,,
2000-08-16,-0.7176769136759615,-0.6963762255968727,,,,,,,,,,,,,,
2000-08-17,-0.7295575540864876,-0.6839194216246105,,,,,,,,,,,,,,
2000-08-18,-0.7412220108485957,-0.6712599575675315,,,,,,,,,,,,,,
2000-08-21,-0.7748840413670406,-0.6321034111873489,,,,,,,,,,,,,,
2000-08-22,-0.7856498550787144,-0.6186714032625034,,,,,,,,,,,,,,
2000-08-23,-0.7961828637826154,-0.6050560696488494,,,,,,,,,,,,,,
2000-08-24,-0.8064799463209447,-0.5912614448635783,,,,,,,,,,,,,,
2000-08-25,-0.8165380514459157,-0.5772916165517278,,,,,,,,,,,,,,
2000-08-28,-0.8452490573530633,-0.5343725582809785,,,,,,,,,,,,,,
2000-08-29,-0.8543221697498269,-0.5197438121555157,,,,,,,,,,,,,,
2000-08-30,-0.8631421280499115,-0.5049610547215202,,,,,,,,,,,,,,
2000-08-31,-0.8717063187093217,-0.49002866642905946,,,,,,,,,,,,,,
2000-09-01,-0.8800122039735356,-0.4749510720670501,,,,,,,,,,,,,,
2000-09-04,-0.9033558023246842,-0.4288919379124841,,,,,,,,,,,,,,
2000-09-05,-0.9106046300942162,-0.4132786077829044,,,,,,,,,,,,,,
2000-09-06,-0.9175836260593935,-0.39754281428255656,,,,,,,,,,,,,,
2000-09-07,-0.9242907221930934,-0.3816892202666586,,,,,,,,,,,,,,
2000-09-08,-0.9307239310379793,-0.3657225234972692,,,,,,,,,,,,,,
2000-09-11,-0.9483615800121716,-0.3171912885891059,,,,,,,,,,,,,,
2000-09-12,-0.9536809966304455,-0.300819807635668,,,,,,,,,,,,,,
2000-09-13,-0.9587178169872964,-0.2843591872810036,,,,,,,,,,,,,,
2000-09-14,-0.9634705485641486,-0.26781430516217486,,,,,,,,,,,,,,
2000-09-15,-0.9679377830240642,-0.25119006388481957,,,,,,,,,,,,,,
2000-09-18,-0.9796136916454901,-0.2008905551306353,,,,,,,,,,,,,,
2000-09-19,-0.9829265519799822,-0.1839983516576799,,,,,,,,,,,,,,
2000-09-20,-0.9859481499638303,-0.1670516255021195,,,,,,,,,,,,,,
2000-09-21,-0.9886775902323404,-0.15005539834465262,,,,,,,,,,,,,,
2000-09-22,-0.9911140639934546,-0.13301470653419636,,,,,,,,,,,,,,
2000-09-25,-0.99665890175417,-0.08167639533042287,,,,,,,,,,,,,,
2000-09-26,-0.9979171608653922,-0.06450844944931625,,,,,,,,,,,,,,
2000-09-27,-0.9988797155850335,-0.047321388322432316,,,,,,,,,,,,,,
2000-09-28,-0.9995462806873573,-0.03012030484690836,,,,,,,,,,,,,,
2000-09-29,-0.9999166586547379,-0.012910296075008843,,,,,,,,,,,,,,
2000-10-01,-0.9997685019798909,0.021516097436222233,,,,,,,,,,,,,,
2000-10-02,-0.9992500112396835,0.03872228089217399,,,,,,,,,,,,,,
2000-10-03,-0.9984354211555643,0.05591699010060302,,,,,,,,,,,,,,
2000-10-04,-0.9973249731081555,0.07309512989807776,,,,,,,,,,,,,,
2000-10-05,-0.9959189961471792,0.09025161003104071,,,,,,,,,,,,,,
2000-10-06,-0.994217906893952,0.10738134666416306,,,,,,,,,,,,,,
2000-10-09,-0.9873494423939864,0.15855938510313472,,,,,,,,,,,,,,
2000-10-10,-0.9844738167520923,0.17553149042142774,,,,,,,,,,,,,,
2000-10-11,-0.9813064702716093,0.19245158197082993,,,,,,,,,,,,,,
2000-10-12,-0.9778483415056567,0.20931464596304886,,,,,,,,,,,,,,
2000-10-13,-0.9741004551724206,0.22611568550828803,,,,,,,,,,,,,,
2000-10-16,-0.9611297838723007,0.27609697309746883,,,,,,,,,,,,,,
2000-10-17,-0.9562348265919058,0.2926003356333479,,,,,,,,,,,,,,
2000-10-18,-0.9510565162951536,0.30901699437494723,,,,,,,,,,,,,,
2000-10-19,-0.9455963874271428,0.3253420847119795,,,,,,,,,,,,,,
2000-10-20,-0.9398560579418953,0.341570769167856,,,,,,,,,,,,,,
2000-10-23,-0.9209712877166347,0.38963044953078774,,,,,,,,,,,,,,
2000-10-24,-0.9141279881853337,0.40542572835999735,,,,,,,,,,,,,,
2000-10-25,-0.9070138128026362,0.42110087079608916,,,,,,,,,,,,,,
2000-10-26,-0.8996308696522434,0.43665123195606387,,,,,,,,,,,,,,
2000-10-27,-0.8919813464595487,0.45207220393230374,,,,,,,,,,,,,,
2000-10-30,-0.8674563547295971,0.4975132889071802,,,,,,,,,,,,,,
2000-10-31,-0.8587639582758031,0.5123714121284235,,,,,,,,,,,,,,
2000-11-01,-0.8498170915275277,0.5270777086423724,,,,,,,,,,,,,,
2000-11-02,-0.8406184056344783,0.5416278206559811,,,,,,,,,,,,,,
2000-11-03,-0.8311706263658079,0.5560174366570445,,,,,,,,,,,,,,
2000-11-06,-0.801361088174677,0.5981809144059158,,,,,,,,,,,,,,
2000-11-07,-0.7909456567567774,0.6118864012687241,,,,,,,,,,,,,,
2000-11-08,-0.780295851070776,0.6254105729852457,,,,,,,,,,,,,,
2000-11-09,-0.7694148268839381,0.6387494220515267,,,,,,,,,,,,,,
2000-11-10,-0.7583058084785625,0.6518989958787125,,,,,,,,,,,,,,
2000-11-13,-0.7236440382959124,0.6901733882429719,,,,,,,,,,,,,,
2000-11-14,-0.7116566222817751,0.7025274741691566,,,,,,,,,,,,,,
2000-11-15,-0.6994583270516471,0.7146733860429608,,,,,,,,,,,,,,
2000-11-16,-0.6870527672236675,0.726607524768565,,,,,,,,,,,,,,
2000-11-17,-0.6744436188329457,0.7383263540031063,,,,,,,,,,,,,,
2000-11-20,-0.6354323008901775,0.7721565844991642,,,,,,,,,,,,,,
2000-11-21,-0.622046748440868,0.7829801036770625,,,,,,,,,,,,,,
2000-11-22,-0.6084768701151264,0.7935716089521472,,,,,,,,,,,,,,
2000-11-23,-0.594726686960764,0.8039279618328208,,,,,,,,,,,,,,
2000-11-24,-0.5808002734538013,0.8140460935082175,,,,,,,,,,,,,,
2000-11-27,-0.5380051715382992,0.8429415373547832,,,,,,,,,,,,,,
2000-11-28,-0.5234156073655503,0.8520775211013093,,,,,,,,,,,,,,
2000-11-29,-0.5086709438521041,0.8609610158889945,,,,,,,,,,,,,,
2000-11-30,-0.49377555015997737,0.8695893893466109,,,,,,,,,,,,,,
2000-12-01,-0.4787338401157883,0.8779600847008883,,,,,,,,,,,,,,
2000-12-04,-0.43277559255043163,0.9015016841318838,,,,,,,,,,,,,,
2000-12-05,-0.41719360261231697,0.9088176373395028,,,,,,,,,,,,,,
2000-12-06,-0.40148798920597367,0.9158642882672868,,,,,,,,,,,,,,
2000-12-07,-0.3856634062436074,0.9226395488404875,,,,,,,,,,,,,,
2000-12-08,-0.36972454289067314,0.9291414114031743,,,,,,,,,,,,,,
2000-12-11,-0.32126966169236515,0.9469877530760751,,,,,,,,,,,,,,
2000-12-12,-0.3049212246562894,0.9523775757303974,,,,,,,,,,,,,,
2000-12-13,-0.2884824328806098,0.9574851883550389,,,,,,,,,,,,,,
2000-12-14,-0.2719581575341052,0.9623090774541487,,,,,,,,,,,,,,
2000-12-15,-0.25535329511618804,0.9668478136052773,,,,,,,,,,,,,,
2000-12-18,-0.20510449986861926,0.9787400799669153,,,,,,,,,,,,,,
2000-12-19,-0.18822670984324394,0.9821256058680006,,,,,,,,,,,,,,
2000-12-20,-0.1712931441814778,0.9852201067560606,,,,,,,,,,,,,,
2000-12-21,-0.15430882066428103,0.9880226656636976,,,,,,,,,,,,,,
2000-12-22,-0.1372787721132652,0.9905324521322227,,,,,,,,,,,,,,
2000-12-25,-0.08596479873744671,0.9962981749346077,,,,,,,,,,,,,,
2000-12-26,-0.06880242680232064,0.9976303053065857,,,,,,,,,,,,,,
2000-12-27,-0.05161966722325417,0.9986668162884759,,,,,,,,,,,,,,
2000-12-28,-0.034421611622745804,0.9994074007397048,,,,,,,,,,,,,,
2000-12-29,-0.017213356155835285,0.9998518392091162,,,,,,,,,,,,,,
2001-01-01,0.017213356155834685,0.9998518392091162,,,,,,,,,,,,,,
2001-01-02,0.03442161162274574,0.9994074007397048,,,,,,,,,,,,,,
2001-01-03,0.051619667223253764,0.998666816288476,,,,,,,,,,,,,,
2001-01-04,0.06880242680231986,0.9976303053065857,,,,,,,,,,,,,,
2001-01-05,0.08596479873744647,0.9962981749346078,,,,,,,,,,,,,,
2001-01-08,0.13727877211326478,0.9905324521322229,,,,,,,,,,,,,,
2001-01-09,0.15430882066428117,0.9880226656636976,,,,,,,,,,,,,,
2001-01-10,0.1712931441814776,0.9852201067560606,,,,,,,,,,,,,,
2001-01-11,0.1882267098432442,0.9821256058680006,,,,,,,,,,,,,,
2001-01-12,0.2051044998686192,0.9787400799669153,,,,,,,,,,,,,,
2001-01-15,0.255353295116187,0.9668478136052776,,,,,,,,,,,,,,
2001-01-16,0.2719581575341055,0.9623090774541486,,,,,,,,,,,,,,
2001-01-17,0.288482432880609,0.9574851883550393,,,,,,,,,,,,,,
2001-01-18,0.30492122465628907,0.9523775757303974,,,,,,,,,,,,,,
2001-01-19,0.3212696616923644,0.9469877530760753,,,,,,,,,,,,,,
2001-01-22,0.3697245428906731,0.9291414114031743,,,,,,,,,,,,,,
2001-01-23,0.38566340624360707,0.9226395488404876,,,,,,,,,,,,,,
2001-01-24,0.401487989205973,0.9158642882672872,,,,,,,,,,,,,,
2001-01-25,0.4171936026123168,0.9088176373395029,,,,,,,,,,,,,,
2001-01-26,0.4327755925504312,0.901501684131884,,,,,,,,,,,,,,
2001-01-29,0.47873384011578846,0.8779600847008882,,,,,,,,,,,,,,
2001-01-30,0.4937755501599772,0.869589389346611,,,,,,,,,,,,,,
2001-01-31,0.5086709438521044,0.8609610158889944,,,,,,,,,,,,,,
2001-02-01,0.5234156073655503,0.8520775211013093,,,,,,,,,,,,,,
2001-02-02,0.5380051715382996,0.8429415373547828,,,,,,,,,,,,,,
2001-02-05,0.5808002734538009,0.8140460935082178,,,,,,,,,,,,,,
2001-02-06,0.5947266869607634,0.8039279618328212,,,,,,,,,,,,,,
2001-02-07,0.6084768701151261,0.7935716089521474,,,,,,,,,,,,,,
2001-02-08,0.6220467484408675,0.7829801036770629,,,,,,,,,,,,,,
2001-02-09,0.6354323008901774,0.7721565844991642,,,,,,,,,,,,,,
2001-02-12,0.6744436188329455,0.7383263540031065,,,,,,,,,,,,,,
2001-02-13,0.6870527672236669,0.7266075247685656,,,,,,,,,,,,,,
2001-02-14,0.699458327051647,0.714673386042961,,,,,,,,,,,,,,
2001-02-15,0.7116566222817746,0.7025274741691571,,,,,,,,,,,,,,
2001-02-16,0.7236440382959124,0.6901733882429719,,,,,,,,,,,,,,
2001-02-19,0.7583058084785624,0.6518989958787126,,,,,,,,,,,,,,
2001-02-20,0.7694148268839378,0.6387494220515272,,,,,,,,,,,,,,
2001-02-21,0.7802958510707755,0.6254105729852464,,,,,,,,,,,,,,
2001-02-22,0.7909456567567772,0.6118864012687244,,,,,,,,,,,,,,
2001-02-23,0.8013610881746764,0.5981809144059165,,,,,,,,,,,,,,
2001-02-26,0.8311706263658079,0.5560174366570446,,,,,,,,,,,,,,
2001-02-27,0.8406184056344781,0.5416278206559814,,,,,,,,,,,,,,
2001-02-28,0.8498170915275278,0.5270777086423722,,,,,,,,,,,,,,
2001-03-01,0.8587639582758029,0.5123714121284237,,,,,,,,,,,,,,
2001-03-02,0.8674563547295968,0.4975132889071807,,,,,,,,,,,,,,
2001-03-05,0.8919813464595485,0.45207220393230435,,,,,,,,,,,,,,
2001-03-06,0.8996308696522433,0.43665123195606403,,,,,,,,,,,,,,
2001-03-07,0.9070138128026359,0.4211008707960896,,,,,,,,,,,,,,
2001-03-08,0.9141279881853337,0.40542572835999735,,,,,,,,,,,,,,
2001-03-09,0.9209712877166346,0.38963044953078796,,,,,,,,,,,,,,
2001-03-12,0.9398560579418954,0.3415707691678556,,,,,,,,,,,,,,
2001-03-13,0.9455963874271426,0.3253420847119801,,,,,,,,,,,,,,
2001-03-14,0.9510565162951535,0.30901699437494745,,,,,,,,,,,,,,
2001-03-15,0.9562348265919056,0.29260033563334836,,,,,,,,,,,,,,
2001-03-16,0.9611297838723007,0.27609697309746883,,,,,,,,,,,,,,
2001-03-19,0.9741004551724205,0.22611568550828828,,,,,,,,,,,,,,
2001-03-20,0.9778483415056568,0.20931464596304847,,,,,,,,,,,,,,
2001-03-21,0.9813064702716093,0.19245158197082995,,,,,,,,,,,,,,
2001-03-22,0.9844738167520922,0.1755314904214282,,,,,,,,,,,,,,
2001-03-23,0.9873494423939864,0.15855938510313475,,,,,,,,,,,,,,
2001-03-26,0.994217906893952,0.10738134666416307,,,,,,,,,,,,,,
2001-03-27,0.995918996147179,0.09025161003104115,,,,,,,,,,,,,,
2001-03-28,0.9973249731081555,0.07309512989807777,,,,,,,,,,,,,,
2001-03-29,0.9984354211555643,0.055916990100603484,,,,,,,,,,,,,,
2001-03-30,0.9992500112396835,0.03872228089217446,,,,,,,,,,,,,,
2001-04-01,0.9999907397361901,0.004303538296244289,,,,,,,,,,,,,,
2001-04-02,0.9999166586547379,-0.01291029607500882,,,,,,,,,,,,,,
2001-04-03,0.9995462806873573,-0.030120304846908114,,,,,,,,,,,,,,
2001-04-04,0.9988797155850336,-0.04732138832243185,,,,,,,,,,,,,,
2001-04-05,0.9979171608653922,-0.06450844944931623,,,,,,,,,,,,,,
2001-04-06,0.9966589017541702,-0.08167639533042242,,,,,,,,,,,,,,
2001-04-09,0.9911140639934547,-0.1330147065341959,,,,,,,,,,,,,,
2001-04-10,0.9886775902323404,-0.1500553983446526,,,,,,,,,,,,,,
2001-04-11,0.9859481499638304,-0.16705162550211924,,,,,,,,,,,,,,
2001-04-12,0.9829265519799822,-0.18399835165768005,,,,,,,,,,,,,,
2001-04-13,0.9796136916454901,-0.20089055513063506,,,,,,,,,,,,,,
2001-04-16,0.9679377830240642,-0.25119006388481935,,,,,,,,,,,,,,
2001-04-17,0.9634705485641488,-0.2678143051621742,,,,,,,,,,,,,,
2001-04-18,0.9587178169872964,-0.2843591872810034,,,,,,,,,,,,,,
2001-04-19,0.9536809966304457,-0.30081980763566735,,,,,,,,,,,,,,
2001-04-20,0.9483615800121715,-0.3171912885891061,,,,,,,,,,,,,,
2001-04-23,0.9307239310379795,-0.36572252349726897,,,,,,,,,,,,,,
2001-04-24,0.9242907221930934,-0.3816892202666588,,,,,,,,,,,,,,
2001-04-25,0.9175836260593937,-0.39754281428255595,,,,,,,,,,,,,,
2001-04-26,0.9106046300942163,-0.4132786077829042,,,,,,,,,,,,,,
2001-04-27,0.9033558023246845,-0.4288919379124835,,,,,,,,,,,,,,
